WKT,csquare_area,surface_sar,subsurface_sar,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-36 64.1,-36 64.15,-35.95 64.15,-35.95 64.1,-36 64.1))",13.4895734066621,20.1358452604972,1.57059593031878,Greenland Sea,57B4,7603:245:219:2,64.125,-35.975
"POLYGON ((-35.2 64.65,-35.2 64.7,-35.15 64.7,-35.15 64.65,-35.2 64.65))",13.221984218178,89.1521950047619,6.95387121037143,Greenland Sea,58B4,7603:245:361:4,64.675,-35.175
"POLYGON ((-35.2 64.75,-35.2 64.8,-35.15 64.8,-35.15 64.75,-35.2 64.75))",13.1732000166428,20.9020747314343,1.63036182905187,Greenland Sea,58B4,7603:245:371:4,64.775,-35.175
"POLYGON ((-35.25 64.7,-35.25 64.75,-35.2 64.75,-35.2 64.7,-35.25 64.7))",13.1975971426826,6.04908400750791,0.471828552585617,Greenland Sea,58B4,7603:245:372:1,64.725,-35.225
"POLYGON ((-35.2 64.8,-35.2 64.85,-35.15 64.85,-35.15 64.8,-35.2 64.8))",13.1487928586382,36.2553693429597,2.82791880875086,Greenland Sea,58B4,7603:245:381:2,64.825,-35.175
"POLYGON ((-35.5 64.8,-35.5 64.85,-35.45 64.85,-35.45 64.8,-35.5 64.8))",13.1487928586382,3.35844201629422,0.261958477270949,Greenland Sea,58B4,7603:245:384:2,64.825,-35.475
"POLYGON ((-35.6 64.8,-35.6 64.85,-35.55 64.85,-35.55 64.8,-35.6 64.8))",13.1487928586382,6.82883209979824,0.532648903784263,Greenland Sea,58B4,7603:245:485:2,64.825,-35.575
"POLYGON ((-35.65 64.85,-35.65 64.9,-35.6 64.9,-35.6 64.85,-35.65 64.85))",13.1243756872559,6.92730337552608,0.540329663291034,Greenland Sea,58B4,7603:245:486:3,64.875,-35.625
"POLYGON ((-36.95 64.45,-36.95 64.5,-36.9 64.5,-36.9 64.45,-36.95 64.45))",13.319431643395,2.92536716604736,0.228178638951694,Greenland Sea,57B3,7603:246:249:3,64.475,-36.925
"POLYGON ((-37.05 64.45,-37.05 64.5,-37 64.5,-37 64.45,-37.05 64.45))",13.319431643395,7.39467811417526,0.57678489290567,Greenland Sea,57B2,7603:247:140:3,64.475,-37.025
"POLYGON ((-37.2 64.4,-37.2 64.45,-37.15 64.45,-37.15 64.4,-37.2 64.4))",13.3437681877451,28.1963836625444,2.19931792567846,Greenland Sea,57B2,7603:247:141:2,64.425,-37.175
"POLYGON ((-37.35 64.4,-37.35 64.45,-37.3 64.45,-37.3 64.4,-37.35 64.4))",13.3437681877451,9.92810826267713,0.774392444488817,Greenland Sea,57B2,7603:247:143:1,64.425,-37.325
"POLYGON ((-37.45 64.4,-37.45 64.45,-37.4 64.45,-37.4 64.4,-37.45 64.4))",13.3437681877451,2.41389298935679,0.18828365316983,Greenland Sea,57B2,7603:247:144:1,64.425,-37.425
"POLYGON ((-36.05 65.15,-36.05 65.2,-36 65.2,-36 65.15,-36.05 65.15))",12.9776634198663,1.86149236410454,0.145196404400154,Greenland Sea,59B3,7603:456:110:3,65.175,-36.025
"POLYGON ((-36.1 65.15,-36.1 65.2,-36.05 65.2,-36.05 65.15,-36.1 65.15))",12.9776634198663,10.6085048707033,0.827463379914857,Greenland Sea,59B3,7603:456:110:4,65.175,-36.075
"POLYGON ((-36.15 65.15,-36.15 65.2,-36.1 65.2,-36.1 65.15,-36.15 65.15))",12.9776634198663,7.52936965194256,0.58729083285152,Greenland Sea,59B3,7603:456:111:3,65.175,-36.125
"POLYGON ((-40.2 62.35,-40.2 62.4,-40.15 62.4,-40.15 62.35,-40.2 62.35))",14.3326053505503,2.80919167277944,0.219116950476796,Greenland Sea,53A3,7604:120:131:4,62.375,-40.175
"POLYGON ((-40.4 62.9,-40.4 62.95,-40.35 62.95,-40.35 62.9,-40.4 62.9))",14.0690562271406,6.09289636888617,0.475245916773121,Greenland Sea,54A3,7604:120:393:2,62.925,-40.375
"POLYGON ((-40.4 63.05,-40.4 63.1,-40.35 63.1,-40.35 63.05,-40.4 63.05))",13.9969531723988,0.668103594033626,0.0521120803346228,Greenland Sea,55A3,7604:130:103:4,63.075,-40.375
"POLYGON ((-40.5 62.45,-40.5 62.5,-40.45 62.5,-40.45 62.45,-40.5 62.45))",14.2847848515122,72.238894748654,5.63463379039501,Greenland Sea,53A3,7604:120:144:4,62.475,-40.475
"POLYGON ((-40.55 62.05,-40.55 62.1,-40.5 62.1,-40.5 62.05,-40.55 62.05))",14.4758043080429,4.48613276458278,0.349918355637457,Greenland Sea,53A3,7604:120:205:3,62.075,-40.525
"POLYGON ((-40.55 62.35,-40.55 62.4,-40.5 62.4,-40.5 62.35,-40.55 62.35))",14.3326053505503,32.8312949370319,2.56084100508849,Greenland Sea,53A3,7604:120:235:3,62.375,-40.525
"POLYGON ((-39.85 63.25,-39.85 63.3,-39.8 63.3,-39.8 63.25,-39.85 63.25))",13.9006666216198,10.2030926847358,0.795841229409393,Greenland Sea,55B0,7603:239:228:3,63.275,-39.825
"POLYGON ((-39.55 63.35,-39.55 63.4,-39.5 63.4,-39.5 63.35,-39.55 63.35))",13.8524597571097,2.62528196707701,0.204771993432007,Greenland Sea,55B0,7603:239:235:3,63.375,-39.525
"POLYGON ((-39.95 63.3,-39.95 63.35,-39.9 63.35,-39.9 63.3,-39.95 63.3))",13.87656847317,1.310360442148,0.102208114487544,Greenland Sea,55B0,7603:239:239:1,63.325,-39.925
"POLYGON ((-40.75 62.2,-40.75 62.25,-40.7 62.25,-40.7 62.2,-40.75 62.2))",14.4042541918693,12.8780418062754,1.00448726088948,Greenland Sea,53A3,7604:120:227:1,62.225,-40.725
"POLYGON ((-40.35 62.95,-40.35 63.0,-40.3 63.0,-40.3 62.95,-40.35 62.95))",14.0450325653622,26.2319379338394,2.04609115883947,Greenland Sea,54A3,7604:120:393:3,62.975,-40.325
"POLYGON ((-40.4 62.95,-40.4 63.0,-40.35 63.0,-40.35 62.95,-40.4 62.95))",14.0450325653622,61.680502709298,4.81107921132524,Greenland Sea,54A3,7604:120:393:4,62.975,-40.375
"POLYGON ((-35.8 64.25,-35.8 64.3,-35.75 64.3,-35.75 64.25,-35.8 64.25))",13.4167167755408,59.4061083547919,4.63367645167377,Greenland Sea,57B4,7603:245:227:4,64.275,-35.775
"POLYGON ((-35.85 64.25,-35.85 64.3,-35.8 64.3,-35.8 64.25,-35.85 64.25))",13.4167167755408,124.944824473206,9.74569630891005,Greenland Sea,57B4,7603:245:228:3,64.275,-35.825
"POLYGON ((-35.95 64.2,-35.95 64.25,-35.9 64.25,-35.9 64.2,-35.95 64.2))",13.4410125613285,19.3260380358074,1.50743096679298,Greenland Sea,57B4,7603:245:229:1,64.225,-35.925
"POLYGON ((-25.9 67.55,-25.9 67.6,-25.85 67.6,-25.85 67.55,-25.9 67.55))",11.7914967541083,218.751277791224,17.0625996677155,Greenland Sea,64C4,7602:475:458:4,67.575,-25.875
"POLYGON ((-25.95 67.5,-25.95 67.55,-25.9 67.55,-25.9 67.5,-25.95 67.5))",11.8164268398676,241.625112148544,18.8467587475865,Greenland Sea,64C4,7602:475:459:1,67.525,-25.925
"POLYGON ((-26 67.5,-26 67.55,-25.95 67.55,-25.95 67.5,-26 67.5))",11.8164268398676,210.030762407181,16.3823994677601,Greenland Sea,64C4,7602:475:459:2,67.525,-25.975
"POLYGON ((-25.75 67.65,-25.75 67.7,-25.7 67.7,-25.7 67.65,-25.75 67.65))",11.7416096623688,104.614364597615,8.15992043861396,Greenland Sea,64C4,7602:475:467:3,67.675,-25.725
"POLYGON ((-25.8 67.65,-25.8 67.7,-25.75 67.7,-25.75 67.65,-25.8 67.65))",11.7416096623688,165.063557977329,12.8749575222317,Greenland Sea,64C4,7602:475:467:4,67.675,-25.775
"POLYGON ((-26.45 67.35,-26.45 67.4,-26.4 67.4,-26.4 67.35,-26.45 67.35))",11.8911630289,194.549162557573,15.1748346794907,Greenland Sea,63C3,7602:476:134:3,67.375,-26.425
"POLYGON ((-26.3 67.4,-26.3 67.45,-26.25 67.45,-26.25 67.4,-26.3 67.4))",11.8662599962385,238.158459627854,18.5763598509726,Greenland Sea,63C3,7602:476:142:2,67.425,-26.275
"POLYGON ((-26.35 67.4,-26.35 67.45,-26.3 67.45,-26.3 67.4,-26.35 67.4))",11.8662599962385,115.826849025275,9.03449422397144,Greenland Sea,63C3,7602:476:143:1,67.425,-26.325
"POLYGON ((-26.05 67.5,-26.05 67.55,-26 67.55,-26 67.5,-26.05 67.5))",11.8164268398676,57.4314211727799,4.47965085147684,Greenland Sea,64C3,7602:476:350:1,67.525,-26.025
"POLYGON ((-25.1 68.25,-25.1 68.3,-25.05 68.3,-25.05 68.25,-25.1 68.25))",11.4415413317323,97.3372414993963,7.59230483695291,Greenland Sea,65C4,7602:485:120:4,68.275,-25.075
"POLYGON ((-34.55 64.9,-34.55 64.95,-34.5 64.95,-34.5 64.9,-34.55 64.9))",13.0999485210905,7.05589089793147,0.550359490038655,Greenland Sea,58B5,7603:144:495:1,64.925,-34.525
"POLYGON ((-40.7 62.25,-40.7 62.3,-40.65 62.3,-40.65 62.25,-40.7 62.25))",14.380382189987,9.93899598035313,0.775241686467544,Greenland Sea,53A3,7604:120:226:4,62.275,-40.675
"POLYGON ((-35.05 64.45,-35.05 64.5,-35 64.5,-35 64.45,-35.05 64.45))",13.319431643395,2.53531821057437,0.197754820424801,Greenland Sea,57B4,7603:245:140:3,64.475,-35.025
"POLYGON ((-35.2 64.4,-35.2 64.45,-35.15 64.45,-35.15 64.4,-35.2 64.4))",13.3437681877451,68.1275873528413,5.31395181352162,Greenland Sea,57B4,7603:245:141:2,64.425,-35.175
"POLYGON ((-35.35 64.45,-35.35 64.5,-35.3 64.5,-35.3 64.45,-35.35 64.45))",13.319431643395,46.463188788735,3.62412872552133,Greenland Sea,57B4,7603:245:143:3,64.475,-35.325
"POLYGON ((-35.1 64.5,-35.1 64.55,-35.05 64.55,-35.05 64.5,-35.1 64.5))",13.2950849557184,49.8852686952526,3.8910509582297,Greenland Sea,58B4,7603:245:350:2,64.525,-35.075
"POLYGON ((-35.2 64.55,-35.2 64.6,-35.15 64.6,-35.15 64.55,-35.2 64.55))",13.2707281432562,66.614243562789,5.19591099789754,Greenland Sea,58B4,7603:245:351:4,64.575,-35.175
"POLYGON ((-36.1 64.05,-36.1 64.1,-36.05 64.1,-36.05 64.05,-36.1 64.05))",13.5138384292268,5.86267654559586,0.457288770556477,Greenland Sea,57B3,7603:246:100:4,64.075,-36.075
"POLYGON ((-36.05 64.1,-36.05 64.15,-36 64.15,-36 64.1,-36.05 64.1))",13.4895734066621,8.20325477938012,0.639853872791649,Greenland Sea,57B3,7603:246:110:1,64.125,-36.025
"POLYGON ((-24.8 68.35,-24.8 68.4,-24.75 68.4,-24.75 68.35,-24.8 68.35))",11.3914070684658,40.9349398600796,3.19292530908621,Greenland Sea,65C5,7602:384:237:4,68.375,-24.775
"POLYGON ((-26.35 67.35,-26.35 67.4,-26.3 67.4,-26.3 67.35,-26.35 67.35))",11.8911630289,110.799443057888,8.64235655851528,Greenland Sea,63C3,7602:476:133:3,67.375,-26.325
"POLYGON ((-26.4 67.35,-26.4 67.4,-26.35 67.4,-26.35 67.35,-26.4 67.35))",11.8911630289,172.827813787347,13.480569475413,Greenland Sea,63C3,7602:476:133:4,67.375,-26.375
"POLYGON ((-26.1 67.45,-26.1 67.5,-26.05 67.5,-26.05 67.45,-26.1 67.45))",11.8413479269038,222.968927575384,17.3915763508799,Greenland Sea,63C3,7602:476:140:4,67.475,-26.075
"POLYGON ((-26.15 67.4,-26.15 67.45,-26.1 67.45,-26.1 67.4,-26.15 67.4))",11.8662599962385,37.7790838358595,2.94676853919704,Greenland Sea,63C3,7602:476:141:1,67.425,-26.125
"POLYGON ((-34.3 64.9,-34.3 64.95,-34.25 64.95,-34.25 64.9,-34.3 64.9))",13.0999485210905,2.9743802380039,0.232001658564304,Greenland Sea,58B5,7603:144:392:2,64.925,-34.275
"POLYGON ((-34.25 64.95,-34.25 65.0,-34.2 65.0,-34.2 64.95,-34.25 64.95))",13.0755113787445,3.57592695579067,0.278922302551672,Greenland Sea,58B5,7603:144:392:3,64.975,-34.225
"POLYGON ((-34.4 64.9,-34.4 64.95,-34.35 64.95,-34.35 64.9,-34.4 64.9))",13.0999485210905,4.36242434907239,0.340269099227646,Greenland Sea,58B5,7603:144:393:2,64.925,-34.375
"POLYGON ((-39.9 62.3,-39.9 62.35,-39.85 62.35,-39.85 62.3,-39.9 62.3))",14.356499236818,1.99030186458834,0.155243545437891,Greenland Sea,53B0,7603:229:238:2,62.325,-39.875
"POLYGON ((-39.95 62.3,-39.95 62.35,-39.9 62.35,-39.9 62.3,-39.95 62.3))",14.356499236818,1.99030186458834,0.155243545437891,Greenland Sea,53B0,7603:229:239:1,62.325,-39.925
"POLYGON ((-37.7 63.45,-37.7 63.5,-37.65 63.5,-37.65 63.45,-37.7 63.45))",13.8042106956048,8.37694907275542,0.653402027674923,Greenland Sea,55B2,7603:237:246:4,63.475,-37.675
"POLYGON ((-40.6 62.05,-40.6 62.1,-40.55 62.1,-40.55 62.05,-40.6 62.05))",14.4758043080429,7.89559366566569,0.615856305921924,Greenland Sea,53A3,7604:120:205:4,62.075,-40.575
"POLYGON ((-40.75 62.0,-40.75 62.05,-40.7 62.05,-40.7 62.0,-40.75 62.0))",14.4996323230668,5.73281339470671,0.447159444787124,Greenland Sea,53A3,7604:120:207:1,62.025,-40.725
"POLYGON ((-35.25 64.35,-35.25 64.4,-35.2 64.4,-35.2 64.35,-35.25 64.35))",13.3680945702352,25.7401999229434,2.00773559398958,Greenland Sea,57B4,7603:245:132:3,64.375,-35.225
"POLYGON ((-39.9 63.25,-39.9 63.3,-39.85 63.3,-39.85 63.25,-39.9 63.25))",13.9006666216198,5.12957681677652,0.400106991708569,Greenland Sea,55B0,7603:239:228:4,63.275,-39.875
"POLYGON ((-39.9 63.3,-39.9 63.35,-39.85 63.35,-39.85 63.3,-39.9 63.3))",13.87656847317,1.68474913990457,0.131410432912557,Greenland Sea,55B0,7603:239:238:2,63.325,-39.875
"POLYGON ((-36.4 64.05,-36.4 64.1,-36.35 64.1,-36.35 64.05,-36.4 64.05))",13.5138384292268,3.45994025641723,0.269875340000544,Greenland Sea,57B3,7603:246:103:4,64.075,-36.375
"POLYGON ((-36.15 64.15,-36.15 64.2,-36.1 64.2,-36.1 64.15,-36.15 64.15))",13.4652981112005,27.7214289024546,2.16227145439146,Greenland Sea,57B3,7603:246:111:3,64.175,-36.125
"POLYGON ((-34 65.0,-34 65.05,-33.95 65.05,-33.95 65.0,-34 65.0))",13.0510642788277,7.8154308344138,0.609603605084276,Greenland Sea,59B6,7603:353:209:2,65.025,-33.975
"POLYGON ((-40.6 61.95,-40.6 62.0,-40.55 62.0,-40.55 61.95,-40.6 61.95))",14.52344929599,4.29255912486391,0.334819611739385,Greenland Sea,52A3,7604:110:495:4,61.975,-40.575
"POLYGON ((-40.25 62.25,-40.25 62.3,-40.2 62.3,-40.2 62.25,-40.25 62.25))",14.380382189987,1.98699636925476,0.154985716801872,Greenland Sea,53A3,7604:120:122:3,62.275,-40.225
"POLYGON ((-30 65.55,-30 65.6,-29.95 65.6,-29.95 65.55,-30 65.55))",12.7814943100835,35.4776315696673,2.76725526243405,Greenland Sea,60C0,7602:459:459:4,65.575,-29.975
"POLYGON ((-30 65.75,-30 65.8,-29.95 65.8,-29.95 65.75,-30 65.75))",12.6831755494375,18.6967099395322,1.45834337528351,Greenland Sea,60C0,7602:459:479:4,65.775,-29.975
"POLYGON ((-30.7 65.45,-30.7 65.5,-30.65 65.5,-30.65 65.45,-30.7 65.45))",12.8305953632785,43.1771306248577,3.3678161887389,Greenland Sea,59B9,7603:350:246:4,65.475,-30.675
"POLYGON ((-38.2 63.4,-38.2 63.45,-38.15 63.45,-38.15 63.4,-38.2 63.4))",13.8283404917986,51.0286949832126,3.98023820869059,Greenland Sea,55B1,7603:238:141:2,63.425,-38.175
"POLYGON ((-30.4 65.5,-30.4 65.55,-30.35 65.55,-30.35 65.5,-30.4 65.5))",12.806049712863,64.8850446372711,5.06103348170714,Greenland Sea,60B9,7603:350:353:2,65.525,-30.375
"POLYGON ((-30.4 65.55,-30.4 65.6,-30.35 65.6,-30.35 65.55,-30.4 65.55))",12.7814943100835,9.24689166952561,0.721257550222998,Greenland Sea,60B9,7603:350:353:4,65.575,-30.375
"POLYGON ((-39.7 62.95,-39.7 63.0,-39.65 63.0,-39.65 62.95,-39.7 62.95))",14.0450325653622,3.8222800279625,0.298137842181075,Greenland Sea,54B0,7603:229:496:4,62.975,-39.675
"POLYGON ((-39.65 63.3,-39.65 63.35,-39.6 63.35,-39.6 63.3,-39.65 63.3))",13.87656847317,6.2164123356664,0.484880162181979,Greenland Sea,55B0,7603:239:236:1,63.325,-39.625
"POLYGON ((-30.45 65.6,-30.45 65.65,-30.4 65.65,-30.4 65.6,-30.45 65.6))",12.7569291736401,7.37491668327219,0.575243501295231,Greenland Sea,60B9,7603:350:364:1,65.625,-30.425
"POLYGON ((-40 62.4,-40 62.45,-39.95 62.45,-39.95 62.4,-40 62.4))",14.3087005493802,2.58695864605283,0.201782774392121,Greenland Sea,53B0,7603:229:249:2,62.425,-39.975
"POLYGON ((-37.95 63.55,-37.95 63.6,-37.9 63.6,-37.9 63.55,-37.95 63.55))",13.7559195840801,2.07719789472082,0.162021435788224,Greenland Sea,56B2,7603:237:459:3,63.575,-37.925
"POLYGON ((-35.3 64.45,-35.3 64.5,-35.25 64.5,-35.25 64.45,-35.3 64.45))",13.319431643395,76.9052715127489,5.99861117799441,Greenland Sea,57B4,7603:245:142:4,64.475,-35.275
"POLYGON ((-35.05 64.55,-35.05 64.6,-35 64.6,-35 64.55,-35.05 64.55))",13.2707281432562,3.71906411368095,0.290087000867114,Greenland Sea,58B4,7603:245:350:3,64.575,-35.025
"POLYGON ((-35.2 64.5,-35.2 64.55,-35.15 64.55,-35.15 64.5,-35.2 64.5))",13.2950849557184,119.776884402293,9.34259698337883,Greenland Sea,58B4,7603:245:351:2,64.525,-35.175
"POLYGON ((-35.15 64.55,-35.15 64.6,-35.1 64.6,-35.1 64.55,-35.15 64.55))",13.2707281432562,104.857906880115,8.17891673664898,Greenland Sea,58B4,7603:245:351:3,64.575,-35.125
"POLYGON ((-35.25 64.5,-35.25 64.55,-35.2 64.55,-35.2 64.5,-35.25 64.5))",13.2950849557184,57.9847551904711,4.52281090485674,Greenland Sea,58B4,7603:245:352:1,64.525,-35.225
"POLYGON ((-35.25 64.55,-35.25 64.6,-35.2 64.6,-35.2 64.55,-35.25 64.55))",13.2707281432562,10.8635820162786,0.847359397269728,Greenland Sea,58B4,7603:245:352:3,64.575,-35.225
"POLYGON ((-24.9 68.35,-24.9 68.4,-24.85 68.4,-24.85 68.35,-24.9 68.35))",11.3914070684658,115.641290493655,9.02002065850511,Greenland Sea,65C5,7602:384:238:4,68.375,-24.875
"POLYGON ((-25.85 67.55,-25.85 67.6,-25.8 67.6,-25.8 67.55,-25.85 67.55))",11.7914967541083,150.739342180576,11.7576686900849,Greenland Sea,64C4,7602:475:458:3,67.575,-25.825
"POLYGON ((-36.35 64.05,-36.35 64.1,-36.3 64.1,-36.3 64.05,-36.35 64.05))",13.5138384292268,4.0365969658201,0.314854563333968,Greenland Sea,57B3,7603:246:103:3,64.075,-36.325
"POLYGON ((-36.05 64.15,-36.05 64.2,-36 64.2,-36 64.15,-36.05 64.15))",13.4652981112005,10.4172384184589,0.812544596639797,Greenland Sea,57B3,7603:246:110:3,64.175,-36.025
"POLYGON ((-36.25 64.1,-36.25 64.15,-36.2 64.15,-36.2 64.1,-36.25 64.1))",13.4895734066621,12.1315739695058,0.946262769621453,Greenland Sea,57B3,7603:246:112:1,64.125,-36.225
"POLYGON ((-36.25 64.15,-36.25 64.2,-36.2 64.2,-36.2 64.15,-36.25 64.15))",13.4652981112005,3.66532462871703,0.285895321039928,Greenland Sea,57B3,7603:246:112:3,64.175,-36.225
"POLYGON ((-36.35 64.1,-36.35 64.15,-36.3 64.15,-36.3 64.1,-36.35 64.1))",13.4895734066621,3.58170279099696,0.279372817697763,Greenland Sea,57B3,7603:246:113:1,64.125,-36.325
"POLYGON ((-36.05 64.2,-36.05 64.25,-36 64.25,-36 64.2,-36.05 64.2))",13.4410125613285,13.3349662447071,1.04012736708715,Greenland Sea,57B3,7603:246:120:1,64.225,-36.025
"POLYGON ((-40.1 61.9,-40.1 61.95,-40.05 61.95,-40.05 61.9,-40.1 61.9))",14.5472552086747,31.5180233670421,2.45840582262929,Greenland Sea,52A3,7604:110:390:2,61.925,-40.075
"POLYGON ((-40.2 62.25,-40.2 62.3,-40.15 62.3,-40.15 62.25,-40.2 62.25))",14.380382189987,1.80636033568615,0.14089610618352,Greenland Sea,53A3,7604:120:121:4,62.275,-40.175
"POLYGON ((-40.9 62.45,-40.9 62.5,-40.85 62.5,-40.85 62.45,-40.9 62.45))",14.2847848515122,1.8790639139722,0.146566985289832,Greenland Sea,53A3,7604:120:248:4,62.475,-40.875
"POLYGON ((-40.45 62.5,-40.45 62.55,-40.4 62.55,-40.4 62.5,-40.45 62.5))",14.2608582751591,4.76018641960566,0.371294540729242,Greenland Sea,54A3,7604:120:354:1,62.525,-40.425
"POLYGON ((-30.1 65.7,-30.1 65.75,-30.05 65.75,-30.05 65.7,-30.1 65.7))",12.7077697745986,11.2471897207293,0.877280798216889,Greenland Sea,60B9,7603:350:370:2,65.725,-30.075
"POLYGON ((-40.7 62.35,-40.7 62.4,-40.65 62.4,-40.65 62.35,-40.7 62.35))",14.3326053505503,1.68551500366766,0.131470170286078,Greenland Sea,53A3,7604:120:236:4,62.375,-40.675
"POLYGON ((-40.75 62.3,-40.75 62.35,-40.7 62.35,-40.7 62.3,-40.75 62.3))",14.356499236818,3.25685759659911,0.25403489253473,Greenland Sea,53A3,7604:120:237:1,62.325,-40.725
"POLYGON ((-40.3 62.95,-40.3 63.0,-40.25 63.0,-40.25 62.95,-40.3 62.95))",14.0450325653622,15.0486863681556,1.17379753671613,Greenland Sea,54A3,7604:120:392:4,62.975,-40.275
"POLYGON ((-39.95 63.25,-39.95 63.3,-39.9 63.3,-39.9 63.25,-39.95 63.25))",13.9006666216198,1.93098823703791,0.150617082488957,Greenland Sea,55B0,7603:239:229:3,63.275,-39.925
"POLYGON ((-39.85 63.3,-39.85 63.35,-39.8 63.35,-39.8 63.3,-39.85 63.3))",13.87656847317,5.70942764078771,0.445335355981441,Greenland Sea,55B0,7603:239:238:1,63.325,-39.825
"POLYGON ((-36.3 64.05,-36.3 64.1,-36.25 64.1,-36.25 64.05,-36.3 64.05))",13.5138384292268,2.88328354701436,0.22489611666712,Greenland Sea,57B3,7603:246:102:4,64.075,-36.275
"POLYGON ((-40.5 61.95,-40.5 62.0,-40.45 62.0,-40.45 61.95,-40.5 61.95))",14.52344929599,2.17012711312564,0.1692699148238,Greenland Sea,52A3,7604:110:394:4,61.975,-40.475
"POLYGON ((-40.85 62.0,-40.85 62.05,-40.8 62.05,-40.8 62.0,-40.85 62.0))",14.4996323230668,13.1158012005981,1.02303249364665,Greenland Sea,53A3,7604:120:208:1,62.025,-40.825
"POLYGON ((-30.05 65.7,-30.05 65.75,-30 65.75,-30 65.7,-30.05 65.7))",12.7077697745986,28.4240143957583,2.21707312286915,Greenland Sea,60B9,7603:350:370:1,65.725,-30.025
"POLYGON ((-25.95 67.55,-25.95 67.6,-25.9 67.6,-25.9 67.55,-25.95 67.55))",11.7914967541083,16.5221722112692,1.288729432479,Greenland Sea,64C4,7602:475:459:3,67.575,-25.925
"POLYGON ((-25.75 67.6,-25.75 67.65,-25.7 67.65,-25.7 67.6,-25.75 67.6))",11.7665576886113,7.2851639254672,0.568242786186442,Greenland Sea,64C4,7602:475:467:1,67.625,-25.725
"POLYGON ((-25.7 67.95,-25.7 68.0,-25.65 68.0,-25.65 67.95,-25.7 67.95))",11.5917343936775,112.996138591395,8.81369881012884,Greenland Sea,64C4,7602:475:496:4,67.975,-25.675
"POLYGON ((-26.5 67.25,-26.5 67.3,-26.45 67.3,-26.45 67.25,-26.5 67.25))",11.9409419083513,56.8573259394081,4.43487142327383,Greenland Sea,63C3,7602:476:124:4,67.275,-26.475
"POLYGON ((-26.45 67.3,-26.45 67.35,-26.4 67.35,-26.4 67.3,-26.45 67.3))",11.9160570059235,50.9144095073066,3.97132394156992,Greenland Sea,63C3,7602:476:134:1,67.325,-26.425
"POLYGON ((-26.25 67.45,-26.25 67.5,-26.2 67.5,-26.2 67.45,-26.25 67.45))",11.8413479269038,23.8349644668852,1.85912722841705,Greenland Sea,63C3,7602:476:142:3,67.475,-26.225
"POLYGON ((-26.55 67.15,-26.55 67.2,-26.5 67.2,-26.5 67.15,-26.55 67.15))",11.9906844136227,3.03290550776932,0.236566629606007,Greenland Sea,63C3,7602:476:215:3,67.175,-26.525
"POLYGON ((-26.55 67.2,-26.55 67.25,-26.5 67.25,-26.5 67.2,-26.55 67.2))",11.9658177172324,12.9383440044421,1.00919083234648,Greenland Sea,63C3,7602:476:225:1,67.225,-26.525
"POLYGON ((-26.65 67.3,-26.65 67.35,-26.6 67.35,-26.6 67.3,-26.65 67.3))",11.9160570059235,3.48788556309688,0.272055073921556,Greenland Sea,63C3,7602:476:236:1,67.325,-26.625
"POLYGON ((-25.45 68.05,-25.45 68.1,-25.4 68.1,-25.4 68.05,-25.45 68.05))",11.5417051468963,50.0380917573685,3.90297115707474,Greenland Sea,65C4,7602:485:104:3,68.075,-25.425
"POLYGON ((-25.3 68.15,-25.3 68.2,-25.25 68.2,-25.25 68.15,-25.3 68.15))",11.4916407420796,63.9109503938049,4.98505413071678,Greenland Sea,65C4,7602:485:112:4,68.175,-25.275
"POLYGON ((-25.35 68.1,-25.35 68.15,-25.3 68.15,-25.3 68.1,-25.35 68.1))",11.5166773297133,17.6231675580326,1.37460706952654,Greenland Sea,65C4,7602:485:113:1,68.125,-25.325
"POLYGON ((-25.15 68.2,-25.15 68.25,-25.1 68.25,-25.1 68.2,-25.15 68.2))",11.4665954030615,36.4191582164897,2.8406943408862,Greenland Sea,65C4,7602:485:121:1,68.225,-25.125
"POLYGON ((-25.65 68.0,-25.65 68.05,-25.6 68.05,-25.6 68.0,-25.65 68.0))",11.5667241745687,52.0895364660169,4.06298384434932,Greenland Sea,65C4,7602:485:206:1,68.025,-25.625
"POLYGON ((-40 61.95,-40 62.0,-39.95 62.0,-39.95 61.95,-40 61.95))",14.52344929599,21.4627956243195,1.67409805869692,Greenland Sea,52B0,7603:219:499:4,61.975,-39.975
"POLYGON ((-37.65 63.45,-37.65 63.5,-37.6 63.5,-37.6 63.45,-37.65 63.45))",13.8042106956048,9.78512957955706,0.763240107205451,Greenland Sea,55B2,7603:237:246:3,63.475,-37.625
"POLYGON ((-40.1 62.3,-40.1 62.35,-40.05 62.35,-40.05 62.3,-40.1 62.3))",14.356499236818,1.68270975824287,0.131251361142944,Greenland Sea,53A3,7604:120:130:2,62.325,-40.075
"POLYGON ((-37.8 64.35,-37.8 64.4,-37.75 64.4,-37.75 64.35,-37.8 64.35))",13.3680945702352,5.82943631873403,0.454696032861255,Greenland Sea,57B2,7603:247:237:4,64.375,-37.775
"POLYGON ((-40.55 62.4,-40.55 62.45,-40.5 62.45,-40.5 62.4,-40.55 62.4))",14.3087005493802,22.6926197022178,1.77002433677299,Greenland Sea,53A3,7604:120:245:1,62.425,-40.525
"POLYGON ((-40.95 62.15,-40.95 62.2,-40.9 62.2,-40.9 62.15,-40.95 62.15))",14.4281152242855,2.79059565120667,0.21766646079412,Greenland Sea,53A3,7604:120:219:3,62.175,-40.925
