"StockKeyLabel","AssessmentYear","Ecoregion","AdviceCategory","AssessmentKey","lineNumber","lineDescription","fishingPressure","stockSize","stockSizeStatus","fishingPressureStatus","year","status","statusicon","type"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2019,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2020,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2018,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2019,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","4","Qualitative evaluation","-","-","Increasing","Decreasing",2018,8,"http://sg.ices.dk/download/icons/8.png","Fishing pressure"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","4","Qualitative evaluation","-","-","Increasing","Decreasing",2019,7,"http://sg.ices.dk/download/icons/7.png","Fishing pressure"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","4","Qualitative evaluation","-","-","Increasing","Decreasing",2020,9,"http://sg.ices.dk/download/icons/9.png","Fishing pressure"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","4","Qualitative evaluation","-","-","Increasing","Decreasing",2017,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
"hom.27.3a4bc7d",2021,"Greater North Sea Ecoregion","PA","16767","4","Qualitative evaluation","-","-","Increasing","Decreasing",2018,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
